identifier,label,set
Q90Y12,Extracellular,
P83084,Extracellular,
P83083,Extracellular,
P83081,Extracellular,
P83080,Extracellular,
Q670P5,Extracellular,
P53753,Extracellular,test
D4AZ78,Extracellular,
Q9GZN4,Extracellular,test
F5CPE6,Extracellular,
F5CPE4,Extracellular,
F5CPE3,Extracellular,
F5CPE2,Extracellular,
F5CPE0,Extracellular,
Q6P253,Extracellular,
Q00387,Extracellular,
O73753,Extracellular,test
Q80WM7,Extracellular,test
P68419,Extracellular,
P68418,Extracellular,
O18330,Extracellular,
P83579,Extracellular,
O49519,Extracellular,
P68413,Extracellular,
P68412,Extracellular,
P68410,Extracellular,
P68417,Extracellular,
P68416,Extracellular,
Q9PTT2,Extracellular,test
Q8TB73,Extracellular,
P27091,Extracellular,test
P86471,Extracellular,
Q68SA9,Extracellular,
W1I921,Extracellular,
O73682,Extracellular,
Q1ELU8,Extracellular,
Q1ELU9,Extracellular,
Q1ELU1,Extracellular,
O02036,Extracellular,
Q1ELU4,Extracellular,
Q1ELU5,Extracellular,
Q1ELU7,Extracellular,
P06857,Extracellular,
P19427,Extracellular,test
P19425,Extracellular,
Q06ZW0,Extracellular,
F8J2G3,Extracellular,
F8J2G5,Extracellular,
C9K4X8,Extracellular,
A7WNV7,Extracellular,test
A7WNV6,Extracellular,
A7WNV5,Extracellular,
A7WNV4,Extracellular,test
A7WNV3,Extracellular,test
Q5J6J3,Extracellular,
Q2PGV8,Extracellular,
P11159,Extracellular,
P85258,Extracellular,
P82935,Extracellular,
D4AV98,Extracellular,
Q91V88,Extracellular,test
P85253,Extracellular,
P85254,Extracellular,
P85255,Extracellular,
P85256,Extracellular,
P85257,Extracellular,
P86406,Extracellular,
Q3YEH7,Extracellular,test
P23776,Extracellular,
A5JUY8,Extracellular,
P0DL38,Extracellular,
P0DL36,Extracellular,test
Q9UR19,Extracellular,test
P07214,Extracellular,
P97586,Extracellular,test
Q59X49,Extracellular,
P40689,Extracellular,
Q9D3J8,Extracellular,
P61409,Extracellular,
Q8I817,Extracellular,
Q9I930,Extracellular,
P86859,Extracellular,
P82807,Extracellular,
Q9SV72,Extracellular,test
P86855,Extracellular,
P86854,Extracellular,
D4AIS9,Extracellular,
Q2PE51,Extracellular,
P86100,Extracellular,
B3EWT2,Extracellular,test
D4APE2,Extracellular,
D4APE0,Extracellular,
P85105,Extracellular,
P85109,Extracellular,test
P13495,Extracellular,
Q20930,Extracellular,
Q9NZH7,Extracellular,
Q9NZH8,Extracellular,test
Q96W72,Extracellular,
P35039,Extracellular,test
P0CI04,Extracellular,test
Q3BER4,Extracellular,
Q3BER3,Extracellular,
E9Q7T7,Extracellular,
Q86QI5,Extracellular,test
P19958,Extracellular,
P19959,Extracellular,
Q6UX27-2,Extracellular,
Q91053,Extracellular,
Q5BD29,Extracellular,test
Q9UJW2,Extracellular,
P84033,Extracellular,test
P84032,Extracellular,
P84031,Extracellular,
P0CT92,Extracellular,test
P84034,Extracellular,
Q5Y4U8,Extracellular,
Q07092,Extracellular,
K9MCX0,Extracellular,
P84614,Extracellular,
P83560,Extracellular,
P83561,Extracellular,
P83562,Extracellular,test
Q5Y4U6,Extracellular,
Q5Y4U7,Extracellular,
Q6WIH4,Extracellular,
Q6WIH3,Extracellular,
Q6WIH1,Extracellular,
P55332,Extracellular,
P85212,Extracellular,
Q6WIH8,Extracellular,
P84293,Extracellular,
Q8BTE6,Extracellular,test
Q8L7W8,Extracellular,test
Q9LK72,Extracellular,test
C0HJB0,Extracellular,
Q9VG09,Extracellular,
Q9VG08,Extracellular,
P83416,Extracellular,
P83411,Extracellular,test
P29029,Extracellular,
A6XGK3,Extracellular,test
P85314,Extracellular,
Q4ZJN1,Extracellular,test
Q9NZK5,Extracellular,
Q17UY8,Extracellular,
P13635,Extracellular,test
U6A629,Extracellular,
P04180,Extracellular,
P02655,Extracellular,test
O94163,Extracellular,
Q9FYE1,Extracellular,
P83346,Extracellular,
Q9I925,Extracellular,
Q9I926,Extracellular,
Q9I927,Extracellular,
P60022,Extracellular,test
Q9I928,Extracellular,
Q9I929,Extracellular,
Q9Y6Y9,Extracellular,
P0DKW9,Extracellular,
Q6T6C1,Extracellular,test
O49432,Extracellular,test
Q2TJ95,Extracellular,
C0K3N1,Extracellular,
A2CKF7,Extracellular,
A2CKF6,Extracellular,
Q4WZ11,Extracellular,test
P53189,Extracellular,
Q9BH73,Extracellular,
P83558,Extracellular,
P05366,Extracellular,test
P83493,Extracellular,
P0DJI8,Extracellular,test
P01471,Extracellular,
Q9TWL9,Extracellular,test
D2Y2I3,Extracellular,
Q95218,Extracellular,test
O76200,Extracellular,test
Q09055,Extracellular,
Q7Z5A8,Extracellular,
Q7Z5A9,Extracellular,
Q5Y4V3,Extracellular,
P58846,Extracellular,
Q6ZMM2,Extracellular,
A8W7I5,Extracellular,
Q27908,Extracellular,test
Q9XYT4,Extracellular,
Q1ELT9,Extracellular,
Q8NJ73,Extracellular,
Q99MG7,Extracellular,test
P98137,Extracellular,test
P98133,Extracellular,
Q84UV8,Extracellular,
A8B5P0,Extracellular,test
D4AVJ0,Extracellular,
P0DJ06,Extracellular,
P0DJ08,Extracellular,
P0C6A6,Extracellular,
F8J2D7,Extracellular,
A6MFK7,Extracellular,
A6MFK5,Extracellular,
A6MFK4,Extracellular,
Q8AY79,Extracellular,test
A6MFK8,Extracellular,
Q2KIX7,Extracellular,test
B0Y6C5,Extracellular,
P86040,Extracellular,test
Q90VW1,Extracellular,
Q4R1C4,Extracellular,test
Q9VEG6,Extracellular,
O02372,Extracellular,
P0DL48,Extracellular,test
P0DL42,Extracellular,
P0DL40,Extracellular,
Q9LXU0,Extracellular,test
Q8IZI9,Extracellular,
P18965,Extracellular,test
Q5AKU5,Extracellular,
Q9VXN9,Extracellular,
D4AUX6,Extracellular,test
Q7Z1M0,Extracellular,
P80273,Extracellular,
E7CLP2,Extracellular,
Q9XF04,Extracellular,test
D4AXL1,Extracellular,
P19540,Extracellular,
D0EXD3,Extracellular,
P61365,Extracellular,
Q2PAY4,Extracellular,
Q9FLN0,Extracellular,
Q9C9H5,Extracellular,
P61769,Extracellular,test
P84197,Extracellular,
P09228,Extracellular,
D4AK17,Extracellular,test
P81792,Extracellular,
P0DJ86,Extracellular,test
Q42589,Extracellular,
D4AK18,Extracellular,
P22947,Extracellular,
P69940,Extracellular,
D4AV66,Extracellular,
Q6FHJ7,Extracellular,
B1P0S1,Extracellular,
P47873,Extracellular,
P0CT88,Extracellular,test
P86928,Extracellular,
Q91516,Extracellular,
P0CT87,Extracellular,test
Q9NP55,Extracellular,test
Q86QT3,Extracellular,
P40472,Extracellular,
I1RII8,Extracellular,
Q9BYJ0,Extracellular,
P84756,Extracellular,
P83403,Extracellular,
P83400,Extracellular,
P83404,Extracellular,
P05117,Extracellular,
Q23498,Extracellular,test
P29786,Extracellular,test
P35038,Extracellular,test
Q8CG08,Extracellular,
P35037,Extracellular,test
P35036,Extracellular,test
O97939,Extracellular,
P56219,Extracellular,
D4AR77,Extracellular,test
Q9GQV7,Extracellular,
P84572,Extracellular,
D4B5D3,Extracellular,test
Q873X9,Extracellular,
Q8N8U9,Extracellular,
B3A0Q0,Extracellular,
P86147,Extracellular,
Q9UVI4,Extracellular,
P85213,Extracellular,
Q7SDR1,Extracellular,
Q9VAK8,Extracellular,
P83578,Extracellular,
Q9LNU1,Extracellular,
E7EKD0,Extracellular,test
I1RQU5,Extracellular,
Q8CEK3,Extracellular,
Q9M099,Extracellular,
Q8CFR0,Extracellular,
Q9I931,Extracellular,
D4B0X3,Extracellular,
B3EWT3,Extracellular,test
P55816,Extracellular,
B3EWT1,Extracellular,
B3EWT0,Extracellular,
Q8MU95,Extracellular,test
B3EWT5,Extracellular,
Q1HA20,Extracellular,
O77463,Extracellular,
A1YV58,Extracellular,
B3VZU0,Extracellular,test
Q3U492,Extracellular,
Q9BXN1,Extracellular,
P01389,Extracellular,
D4B0N9,Extracellular,
Q64K34,Extracellular,
Q86IV5,Extracellular,test
Q64K36,Extracellular,
Q92954,Extracellular,
Q4WQU0,Extracellular,
Q7L8A9,Extracellular,
P79263,Extracellular,
O65351,Extracellular,
O60020,Extracellular,
P86453,Extracellular,
P86456,Extracellular,
P04155,Extracellular,
P18153,Extracellular,test
Q9IBF7,Extracellular,
Q8WSR7,Extracellular,test
Q5W186,Extracellular,
Q8K4I4,Extracellular,test
P25494,Extracellular,
P25495,Extracellular,
P25496,Extracellular,
P25497,Extracellular,
Q6T6T4,Extracellular,
Q6T6T3,Extracellular,
Q6T6T2,Extracellular,
F8J2E2,Extracellular,
F8J2E1,Extracellular,
D4AVI0,Extracellular,
F8J2E6,Extracellular,
F8J2E5,Extracellular,
P07835,Extracellular,
O75339,Extracellular,
P0CE83,Extracellular,
P0CE80,Extracellular,
P0CE81,Extracellular,
Q9V521,Extracellular,
Q9HGE1,Extracellular,
Q69F35,Extracellular,
Q8C7G5,Extracellular,
Q5AB48,Extracellular,test
B5LUR0,Extracellular,
B5LUR1,Extracellular,
B3EWH9,Extracellular,
B3EWH0,Extracellular,
Q2VBP5,Extracellular,
Q2VBP4,Extracellular,
P86907,Extracellular,
Q0VZ41,Extracellular,
Q0VZ40,Extracellular,
D4AZY1,Extracellular,
Q9GZP0,Extracellular,test
P0DL58,Extracellular,
P11226,Extracellular,
Q00805,Extracellular,test
P0DL57,Extracellular,
P28325,Extracellular,
Q98967,Extracellular,
P0CY27,Extracellular,
A2QEQ6,Extracellular,
P81112,Extracellular,
P81111,Extracellular,
P81114,Extracellular,
P81661,Extracellular,test
C0HJR2,Extracellular,
C0HJR1,Extracellular,
P23432,Extracellular,test
P23433,Extracellular,test
Q9DBD0,Extracellular,
Q5A7R7,Extracellular,
P84987,Extracellular,
P12032,Extracellular,
Q8BJ66,Extracellular,
P62388,Extracellular,
Q6UWK7,Extracellular,
P83370,Extracellular,
Q03178,Extracellular,test
P30120,Extracellular,
P31779,Extracellular,
P60827,Extracellular,
Q69CK0,Extracellular,
D4B4X4,Extracellular,
G3F828,Extracellular,
Q8IVN8,Extracellular,
Q8LAD7,Extracellular,
Q95P08,Extracellular,
Q95P07,Extracellular,
Q9VET0,Extracellular,
Q86QU9,Extracellular,
Q8R481,Extracellular,
Q9HB63,Extracellular,
Q9VDH4,Extracellular,test
Q56S59,Extracellular,
C0HJD3,Extracellular,
C0HJD7,Extracellular,
Q6PGN1,Extracellular,
P22599,Extracellular,
P69391,Extracellular,test
P05160,Extracellular,
Q96NZ9,Extracellular,
P0CB06,Extracellular,
Q9VIR2,Extracellular,
P84567,Extracellular,
P0C554,Extracellular,
P17727,Extracellular,
D4AMB9,Extracellular,
P0C8R7,Extracellular,
Q3T478,Extracellular,
Q86V25,Extracellular,
D2Y171,Extracellular,test
P35753,Extracellular,
P35751,Extracellular,
P07526,Extracellular,
P29179,Extracellular,
B3FIN4,Extracellular,
Q968Z6,Extracellular,
Q2UY11,Extracellular,
P55869,Extracellular,
D4AJL7,Extracellular,
Q4LCT0,Extracellular,
D4AS12,Extracellular,test
L0P323,Extracellular,
Q59KZ1,Extracellular,
Q5QHG6,Extracellular,test
Q9HBE4,Extracellular,
Q5QHG5,Extracellular,test
B3EWY1,Extracellular,
B3EWY5,Extracellular,
P53761,Extracellular,
Q5MJP5,Extracellular,
D5J6X1,Extracellular,
Q4U4N3,Extracellular,
P59940,Extracellular,
Q8TAT2,Extracellular,
Q6P1S2-2,Extracellular,
Q6ZMJ4,Extracellular,
Q9NRR1,Extracellular,test
Q62918,Extracellular,
P02671,Extracellular,
P01419,Extracellular,
P02676,Extracellular,
P02675,Extracellular,
P28375,Extracellular,
P01412,Extracellular,
P01413,Extracellular,
P01410,Extracellular,
P01411,Extracellular,
P01416,Extracellular,
P01417,Extracellular,
P01414,Extracellular,
P01415,Extracellular,
O42257,Extracellular,
P0DN86,Extracellular,
P0DN87,Extracellular,
P15445,Extracellular,
A8MRC6,Extracellular,
P18169,Extracellular,
Q3V1G4,Extracellular,
Q8N6G6,Extracellular,
P98159,Extracellular,
Q63772,Extracellular,
Q59ZX3,Extracellular,
Q5SSH8,Extracellular,
P15703,Extracellular,
B8XGR5,Extracellular,
Q5UE90,Extracellular,
P86822,Extracellular,
Q9FX32,Extracellular,test
P83514,Extracellular,
Q59SF7,Extracellular,test
P81113,Extracellular,
P18329,Extracellular,
Q7SID6,Extracellular,
Q9VJS7,Extracellular,
D4AKL6,Extracellular,
P98088,Extracellular,test
Q9FXE5,Extracellular,
Q8INV7,Extracellular,
Q68GV9,Extracellular,
P86483,Extracellular,test
P82656,Extracellular,
P11373,Extracellular,test
L8FSM5,Extracellular,
P86804,Extracellular,
P86805,Extracellular,
P86806,Extracellular,
P86802,Extracellular,
P86803,Extracellular,
Q9BYZ8,Extracellular,
Q8I0L5,Extracellular,
P0CH47,Extracellular,
P81782,Extracellular,
P81783,Extracellular,
P0C8M0,Extracellular,
P0C8M1,Extracellular,
P07489,Extracellular,
Q5ATP7,Extracellular,
Q3UN54,Extracellular,
O55233,Extracellular,
P85174,Extracellular,
D2Y232,Extracellular,
D2Y233,Extracellular,
Q90X23,Extracellular,
B6ZI38,Extracellular,
Q93X94,Extracellular,
Q9PTT0,Extracellular,
A6P6V9,Extracellular,
Q0ZHI9,Extracellular,
P68415,Extracellular,
Q86QV0,Extracellular,
P70041,Extracellular,test
Q5XM24,Extracellular,test
Q8IUH2,Extracellular,test
Q9TUQ3,Extracellular,test
Q9UUZ2,Extracellular,
Q9UUZ3,Extracellular,
Q6UX73,Extracellular,
A6N6J0,Extracellular,
P84776,Extracellular,
P84777,Extracellular,
Q6EEH1,Extracellular,
Q8BFU0,Extracellular,
Q8WTD4,Extracellular,
P56271,Extracellular,test
P18424,Extracellular,
Q8WTD3,Extracellular,
D4B5F9,Extracellular,
Q8I948,Extracellular,test
Q8R2G6,Extracellular,
Q45Z11,Extracellular,
Q7Z4R8,Extracellular,
P83515,Extracellular,
Q86SC0,Extracellular,
Q9DD06,Extracellular,
P49862,Extracellular,test
A8CL69,Extracellular,
B1A4F7,Extracellular,
P0C7B0,Extracellular,
P83302,Extracellular,
Q9Y6Z7,Extracellular,
Q9JHF9,Extracellular,
G3ETQ2,Extracellular,
G3ETQ3,Extracellular,
D4AM57,Extracellular,
Q9NJ98,Extracellular,test
P59367,Extracellular,
Q9NDE8,Extracellular,
Q93796,Extracellular,
P09655,Extracellular,
Q9PT51,Extracellular,test
Q8CIT9,Extracellular,
P01492,Extracellular,
P83428,Extracellular,test
P0DMT3,Extracellular,
P01408,Extracellular,
P0DMT1,Extracellular,
A8K2U0,Extracellular,
P01401,Extracellular,
P01400,Extracellular,
P01402,Extracellular,
P01405,Extracellular,test
P01404,Extracellular,
P01407,Extracellular,
P01406,Extracellular,test
P53334,Extracellular,
A6XHF7,Extracellular,
Q28388,Extracellular,test
O65375,Extracellular,test
O18641,Extracellular,
P18171,Extracellular,
P18170,Extracellular,
Q9V3J3,Extracellular,
P10165,Extracellular,
Q8T9R8,Extracellular,
Q8MVB6,Extracellular,
Q39688,Extracellular,
O94091,Extracellular,test
Q5UFR8,Extracellular,
P42660,Extracellular,
Q8NKF9,Extracellular,
D4AN50,Extracellular,
P82464,Extracellular,
P82462,Extracellular,
P82463,Extracellular,
E7BLC7,Extracellular,
P25678,Extracellular,
P25679,Extracellular,
Q99ML8,Extracellular,test
P29181,Extracellular,
Q8NEV9,Extracellular,
P25670,Extracellular,
P25671,Extracellular,
P25672,Extracellular,
P25673,Extracellular,
P25674,Extracellular,
P25675,Extracellular,
P25676,Extracellular,
P25677,Extracellular,
P86037,Extracellular,test
P86038,Extracellular,test
Q86DU6,Extracellular,
E2DQZ5,Extracellular,
E2DQZ6,Extracellular,
P87037,Extracellular,
Q3V2T4,Extracellular,
Q9GZV9,Extracellular,test
P54317,Extracellular,
P54315,Extracellular,
P04542,Extracellular,
Q8K1D8,Extracellular,
Q6X4U4,Extracellular,test
D9U2B5,Extracellular,
P22079,Extracellular,
Q9U6L5,Extracellular,
O55245,Extracellular,
Q9GU58,Extracellular,test
P82662,Extracellular,
P0C6A3,Extracellular,
P86810,Extracellular,
C0HJT5,Extracellular,
P0C6A7,Extracellular,
P0C6A4,Extracellular,
P0C6A5,Extracellular,
P0C6A8,Extracellular,
P0C6A9,Extracellular,
P82849,Extracellular,
P19608,Extracellular,
P19609,Extracellular,
P80495,Extracellular,
Q07449,Extracellular,
Q9VKI3,Extracellular,
P81791,Extracellular,
P81790,Extracellular,
P36192,Extracellular,
I2C092,Extracellular,test
Q2U1F3,Extracellular,test
P13726-2,Extracellular,test
P85215,Extracellular,
P85216,Extracellular,
P85211,Extracellular,
P86929,Extracellular,
P86146,Extracellular,
D2Y1X6,Extracellular,
D2Y1X7,Extracellular,
Q9YGJ0,Extracellular,
Q9QXN2,Extracellular,
Q6IWZ0,Extracellular,test
Q9YGJ8,Extracellular,test
D2Y1X8,Extracellular,
D2Y1X9,Extracellular,
J7H670,Extracellular,
P22466,Extracellular,
D4AV38,Extracellular,
P49338,Extracellular,
D4B4V1,Extracellular,
Q96TR7,Extracellular,
W0HFK8,Extracellular,
O04496,Extracellular,
D4B528,Extracellular,test
Q28295,Extracellular,
P01137,Extracellular,
Q54TR1,Extracellular,
P85140,Extracellular,
P12101,Extracellular,
P12102,Extracellular,
H2A0N8,Extracellular,
C0HJF6,Extracellular,
O77469,Extracellular,
Q5VYX0,Extracellular,
P83234,Extracellular,
P83235,Extracellular,
P84787,Extracellular,test
D4AMT2,Extracellular,
P07480,Extracellular,
P84788,Extracellular,
Q03626,Extracellular,
Q9U7D3,Extracellular,test
Q9P0G3,Extracellular,test
Q6B4T5,Extracellular,
Q6B4T4,Extracellular,test
A6H584,Extracellular,
P83654,Extracellular,
Q9VG55,Extracellular,
B3SVF0,Extracellular,
P83303,Extracellular,
P83658,Extracellular,
A1XIH5,Extracellular,
A1XIH4,Extracellular,
A1XIH6,Extracellular,
A1XIH1,Extracellular,
A1XIH0,Extracellular,
A1XIH3,Extracellular,
Q9YGV1,Extracellular,
Q9CXI5,Extracellular,
P59354,Extracellular,
Q9D7Z6,Extracellular,
P0DKS3,Extracellular,
Q27289,Extracellular,test
Q9DER7,Extracellular,
P09464,Extracellular,
Q23997,Extracellular,
Q8BT20,Extracellular,test
Q9BZM2,Extracellular,
D4B0M5,Extracellular,
P85259,Extracellular,
B7FDP2,Extracellular,
U6BLZ9,Extracellular,
Q5D231,Extracellular,
P20809,Extracellular,
P01434,Extracellular,
P01437,Extracellular,
P01431,Extracellular,
P01432,Extracellular,
P01433,Extracellular,
Q8QGR0,Extracellular,
P58806,Extracellular,
O60667-3,Extracellular,test
Q9NRN5,Extracellular,test
Q8T0Y7,Extracellular,
Q8VZJ2,Extracellular,test
Q9QZS0,Extracellular,
P0C930,Extracellular,
D4AYT4,Extracellular,
Q30HU9,Extracellular,
Q6UWT2,Extracellular,
Q8CHN8,Extracellular,
O08841,Extracellular,
P25667,Extracellular,
P82475,Extracellular,
P83435,Extracellular,
P25669,Extracellular,
P25668,Extracellular,
O13716,Extracellular,test
Q9TW98,Extracellular,
P63076,Extracellular,
Q6E0U4,Extracellular,
D3ZVP0,Extracellular,
P04054,Extracellular,
P84808,Extracellular,test
Q765P4,Extracellular,
P00747,Extracellular,
B5LUQ8,Extracellular,
P00741,Extracellular,
P00740,Extracellular,
Q765P3,Extracellular,
Q8TAX7,Extracellular,
B5LUQ3,Extracellular,
P87020,Extracellular,
B5LUQ4,Extracellular,
D8QLP9,Extracellular,test
Q7LZK0,Extracellular,
Q90495,Extracellular,
Q2PGY1,Extracellular,
P58370,Extracellular,
B3EWF3,Extracellular,
C0HK00,Extracellular,test
C0HK01,Extracellular,test
C0HK02,Extracellular,test
C0HK03,Extracellular,test
Q7TQN3,Extracellular,
P84805,Extracellular,test
O75888,Extracellular,
O46654,Extracellular,
Q5G872,Extracellular,
P15818,Extracellular,
Q8VYW6,Extracellular,
P19614,Extracellular,
P19611,Extracellular,
P19613,Extracellular,
P19612,Extracellular,
A6MWS7,Extracellular,
Q8AXY1,Extracellular,
A6MWS9,Extracellular,
P86952,Extracellular,
P86950,Extracellular,test
P86951,Extracellular,
P86956,Extracellular,
D4AL26,Extracellular,test
P86954,Extracellular,
P81529,Extracellular,
P10997,Extracellular,
P86959,Extracellular,
Q0WUV7,Extracellular,
P04280,Extracellular,
D2Y1Y1,Extracellular,
D2Y1Y0,Extracellular,
D2Y1Y3,Extracellular,
D2Y1Y2,Extracellular,
P84156,Extracellular,
Q3UQ28,Extracellular,
P86976,Extracellular,
Q6GU94,Extracellular,
O35701,Extracellular,
D4AV26,Extracellular,
O24602,Extracellular,
D4ALI1,Extracellular,
Q16769,Extracellular,
Q91826,Extracellular,test
Q84W98,Extracellular,
Q96BH3,Extracellular,test
E9QA28,Extracellular,
P47896,Extracellular,test
P83948,Extracellular,
Q9LEW3,Extracellular,
Q9VYX7,Extracellular,
Q8W261,Extracellular,
O42815,Extracellular,
Q9BKB7,Extracellular,
B5A9S9,Extracellular,test
O54769,Extracellular,test
Q9Z1P8,Extracellular,
D4B5H9,Extracellular,
P05154,Extracellular,
Q5AAH2,Extracellular,
Q9BPA9,Extracellular,
P48827,Extracellular,
Q2L4Q9,Extracellular,test
P84844,Extracellular,
P84845,Extracellular,
Q8NK92,Extracellular,
P84840,Extracellular,
Q8NK90,Extracellular,
Q9NP95,Extracellular,test
Q6L6S1,Extracellular,test
Q70GH4,Extracellular,
P86858,Extracellular,
D4AS41,Extracellular,test
P0DKR6,Extracellular,
D0VWU3,Extracellular,test
P49893,Extracellular,
P07743,Extracellular,
P83228,Extracellular,
Q9Y6N3,Extracellular,
C1IC48,Extracellular,
C1IC49,Extracellular,
C1IC47,Extracellular,
P97737,Extracellular,
P01423,Extracellular,
P01422,Extracellular,
P01421,Extracellular,
Q8C119,Extracellular,
P01427,Extracellular,
P01426,Extracellular,
P01425,Extracellular,
P01424,Extracellular,
D4ANW6,Extracellular,
P0C8R8,Extracellular,
A0S864,Extracellular,
A0S865,Extracellular,
P49061,Extracellular,
Q6XBF8,Extracellular,
Q99109,Extracellular,test
P0C5W7,Extracellular,test
Q9GKK3,Extracellular,test
Q9QZR9,Extracellular,
Q10749,Extracellular,
P0CF39,Extracellular,
Q9CQN4,Extracellular,test
P0CF37,Extracellular,
A0AEI5,Extracellular,
A0AEI6,Extracellular,
Q9BXJ3,Extracellular,
Q6Q788,Extracellular,
O42721,Extracellular,test
Q09131,Extracellular,
D4ATA2,Extracellular,
Q01301,Extracellular,
Q96LR4,Extracellular,
P14661,Extracellular,
O59893,Extracellular,test
Q2VBN2,Extracellular,
Q5UCC4-2,Extracellular,
Q8BGC9,Extracellular,test
P12843,Extracellular,test
P0CG02,Extracellular,
P0CG03,Extracellular,test
A7RDN6,Extracellular,
A7XQ02,Extracellular,
Q7SIG3,Extracellular,
Q59XX2,Extracellular,
Q8AY81,Extracellular,
Q8AY80,Extracellular,test
Q684R7,Extracellular,test
B3A0S5,Extracellular,
P0C1X6,Extracellular,
Q3L1D1,Extracellular,
B5LUQ9,Extracellular,
Q90ZD5,Extracellular,test
Q14406,Extracellular,
Q14508,Extracellular,test
Q2ULM2,Extracellular,test
Q9CR36,Extracellular,
Q90WZ1,Extracellular,test
P23605,Extracellular,test
P23604,Extracellular,test
Q8NIB6,Extracellular,
Q9R1E6,Extracellular,
O24567,Extracellular,
O24565,Extracellular,
P86169,Extracellular,
P14448,Extracellular,test
P86947,Extracellular,test
P86949,Extracellular,
P86948,Extracellular,
D2Y1Z4,Extracellular,
D2Y1Z7,Extracellular,
D2Y1Z8,Extracellular,
D4B093,Extracellular,
O74199,Extracellular,
Q9BJW4,Extracellular,
E6ZBE2,Extracellular,
Q94EG3,Extracellular,
Q25619,Extracellular,
Q59PV6,Extracellular,
P85092,Extracellular,
D4AWY5,Extracellular,
Q80XF5,Extracellular,
B7ZS96,Extracellular,
B3FIV1,Extracellular,test
B0FHH8,Extracellular,test
P0C607,Extracellular,test
P0CS83,Extracellular,
P31431-2,Extracellular,test
P85520,Extracellular,
Q29616,Extracellular,
L8G6I7,Extracellular,
A6YR20,Extracellular,
A6YR21,Extracellular,
Q12713,Extracellular,
O42807,Extracellular,
Q5QNQ9,Extracellular,test
P83495,Extracellular,
P83490,Extracellular,
E7EKC4,Extracellular,
P84213,Extracellular,
P92990,Extracellular,test
D4B3C8,Extracellular,
P0DMF3,Extracellular,
P69939,Extracellular,
P84841,Extracellular,
Q2XNF5,Extracellular,
E9PV24,Extracellular,
Q9NZP8,Extracellular,test
P58754,Extracellular,
P83673,Extracellular,test
Q8N2E6,Extracellular,
Q90YK5,Extracellular,test
D4ASH1,Extracellular,
C3VVN6,Extracellular,
C3VVN5,Extracellular,
P07758,Extracellular,
Q9VBV3,Extracellular,
Q5F378,Extracellular,
D4ANV2,Extracellular,
P84262,Extracellular,
Q55P57,Extracellular,test
P24778,Extracellular,
P01165,Extracellular,
Q3YBN2,Extracellular,
P24776,Extracellular,
P24777,Extracellular,
Q5BKQ4,Extracellular,
Q8MVA6,Extracellular,test
P60770,Extracellular,
P18328,Extracellular,
P86098,Extracellular,
P0C7W2,Extracellular,
Q6B9Z0,Extracellular,
P79019,Extracellular,
Q58L91,Extracellular,
P16975,Extracellular,
Q58L96,Extracellular,
Q8VIM0-2,Extracellular,
Q58L94,Extracellular,
Q8RX86,Extracellular,
Q6T6S7,Extracellular,
Q28755,Extracellular,
Q9H8L6,Extracellular,test
P55333,Extracellular,
P49126,Extracellular,
P49125,Extracellular,
Q769J6,Extracellular,test
G9M8X1,Extracellular,test
Q14520,Extracellular,
P01418,Extracellular,
Q9STX1,Extracellular,test
Q99935,Extracellular,
P21745,Extracellular,test
Q9LHF1,Extracellular,
Q0VZ38,Extracellular,
Q0VZ39,Extracellular,
Q9H324,Extracellular,
P86686,Extracellular,
D4AWM9,Extracellular,
Q00870,Extracellular,test
P02679,Extracellular,
Q63041,Extracellular,
P0DN29,Extracellular,
Q9FZE4,Extracellular,
P0C1Y9,Extracellular,test
P05623,Extracellular,
Q2UH35,Extracellular,
Q1EJP5,Extracellular,test
Q66S17,Extracellular,test
D4APX3,Extracellular,
P0CH87,Extracellular,
P0CH86,Extracellular,
P81182,Extracellular,test
P0C6B0,Extracellular,
A8TGA1,Extracellular,
P0DM36,Extracellular,
P25428,Extracellular,
P86194,Extracellular,
P86193,Extracellular,
P0DM38,Extracellular,
P0DM39,Extracellular,
P81508,Extracellular,
P82987,Extracellular,
P86974,Extracellular,
P86975,Extracellular,
P85883,Extracellular,
P85882,Extracellular,
P85886,Extracellular,test
P81761,Extracellular,
Q9YGI0,Extracellular,
Q9YGI4,Extracellular,
P86994,Extracellular,test
O70513,Extracellular,
P48740,Extracellular,
Q58T62,Extracellular,
Q9W303,Extracellular,
Q58T60,Extracellular,
Q58T61,Extracellular,
Q00896,Extracellular,
Q00897,Extracellular,
A0A0A7EQR3,Extracellular,test
Q00898,Extracellular,
Q9BY76,Extracellular,
Q9LJR2,Extracellular,test
Q90X24,Extracellular,
Q1ELU2,Extracellular,
Q9CYH5,Extracellular,
Q9CQ76,Extracellular,
P41748,Extracellular,
Q9U655,Extracellular,
Q8QG87,Extracellular,
Q8IZJ0,Extracellular,
Q5D7H4,Extracellular,
O76818,Extracellular,
P80109,Extracellular,
P86957,Extracellular,test
P84590,Extracellular,
